Ode to My Father,"$2,300,121"
Love Is Strange2014 Re-release,"$2,262,223"
2 States,"$2,238,174"
Le Week-End,"$2,225,098"
Anchorman 2: The Legend ContinuesR-Rated Extended Cut,"$2,184,339"
The Oscar Nominated Short Films 2014: Live Action,"$2,171,849"
Words and Pictures,"$2,171,257"
Gloria,"$2,107,925"
The Immigrant,"$2,025,328"
Only Lovers Left Alive,"$1,879,534"
Tusk,"$1,826,705"
Tim's Vermeer,"$1,671,377"
Persecuted,"$1,558,836"
Awake: The Life of Yogananda,"$1,539,680"
Fed Up,"$1,538,899"
Finding Vivian Maier,"$1,514,782"
Pride,"$1,446,634"
"Two Days, One Night","$1,436,243"
Locke,"$1,375,769"
Gimme Shelter,"$1,359,910"
Force Majeure,"$1,359,497"
Star Wars: Episode VII - The Force Awakens,"$936,662,225"
Jurassic World,"$652,270,625"
Avengers: Age of Ultron,"$459,005,868"
Inside Out,"$356,461,711"
Furious 7,"$353,007,020"
Minions,"$336,045,770"
The Hunger Games: Mockingjay - Part 2,"$281,723,902"
The Martian,"$228,433,663"
Cinderella,"$201,151,353"
Spectre,"$200,074,609"
Mission: Impossible - Rogue Nation,"$195,042,377"
Pitch Perfect 2,"$184,296,230"
The Revenant,"$183,637,894"
Ant-Man,"$180,202,163"
Home,"$177,397,510"
Hotel Transylvania 2,"$169,700,110"
Fifty Shades of Grey,"$166,167,230"
The SpongeBob Movie: Sponge Out of Water,"$162,994,032"
Straight Outta Compton,"$161,197,785"
San Andreas,"$155,190,832"
Mad Max: Fury Road,"$153,636,354"
Daddy's Home,"$150,357,137"
The Divergent Series: Insurgent,"$130,179,072"
The Peanuts Movie,"$130,178,411"
Kingsman: The Secret Service,"$128,261,724"
The Good Dinosaur,"$123,087,120"
Spy,"$110,825,712"
Trainwreck,"$110,212,700"
Creed,"$109,767,581"
Tomorrowland,"$93,436,322"
Get Hard,"$90,411,453"
Terminator Genisys,"$89,760,956"
Taken 3,"$89,256,424"
Sisters,"$87,044,645"
Alvin and the Chipmunks: The Road Chip,"$85,886,987"
Maze Runner: The Scorch Trials,"$81,697,192"
Ted 2,"$81,476,385"
Goosebumps,"$80,080,379"
Pixels,"$78,747,585"
Paddington,"$76,271,832"
The Intern,"$75,764,672"
Bridge of Spies,"$72,313,754"
Paul Blart: Mall Cop 2,"$71,038,190"
The Big Short,"$70,259,870"
War Room,"$67,790,117"
Magic Mike XXL,"$66,013,057"
The Visit,"$65,206,105"
The Wedding Ringer,"$64,460,211"
Black Mass,"$62,575,678"
Vacation,"$58,884,188"
The Perfect Guy,"$57,027,435"
Joy,"$56,451,232"
Fantastic Four,"$56,117,548"
The Hateful Eight,"$54,117,416"
Focus,"$53,862,963"
Southpaw,"$52,421,953"
Insidious: Chapter 3,"$52,218,558"
Poltergeist,"$47,425,125"
Jupiter Ascending,"$47,387,723"
Sicario,"$46,889,293"
The Man from U.N.C.L.E.,"$45,445,109"
Spotlight,"$45,055,776"
"McFarland, USA","$44,482,410"
The Gift,"$43,787,265"
Everest,"$43,482,270"
The Night Before,"$43,047,372"
Krampus,"$42,725,475"
Max,"$42,656,255"
The Age of Adaline,"$42,629,776"
Brooklyn,"$38,322,743"
The Longest Ride,"$37,446,117"
The Boy Next Door,"$35,423,380"
Pan,"$35,088,320"
Hot Pursuit,"$34,580,201"
Concussion,"$34,542,474"
The DUFF,"$34,030,343"
Woman in Gold,"$33,307,793"
The Second Best Exotic Marigold Hotel,"$33,078,266"
Unfriended,"$32,482,090"
Entourage,"$32,363,404"
Paper Towns,"$32,000,304"
Chappie,"$31,569,268"
Crimson Peak,"$31,090,320"
A Walk in the Woods,"$29,504,281"
Point Break,"$28,782,481"
Sinister 2,"$27,740,955"
The Last Witch Hunter,"$27,367,660"
No Escape,"$27,288,872"
Ricki and the Flash,"$26,822,144"
The Woman in Black 2: Angel of Death,"$26,501,323"
Run All Night,"$26,461,644"
Love the Coopers,"$26,302,731"
The Lazarus Effect,"$25,801,570"
Ex Machina,"$25,442,958"
In the Heart of the Sea,"$25,020,758"
The Gallows,"$22,764,410"
Hitman: Agent 47,"$22,467,450"
Project Almanac,"$22,348,241"
Black or White,"$21,571,189"
Aloha,"$21,067,116"
Secret in Their Eyes,"$20,180,155"
Shaun the Sheep Movie,"$19,375,982"
Still Alice,"$18,754,371"
Paranormal Activity: The Ghost Dimension,"$18,300,124"
Steve Jobs,"$17,766,658"
Mr. Holmes,"$17,737,646"
Dope,"$17,506,470"
Seventh Son,"$17,223,265"
Monkey Kingdom,"$16,432,322"
The Transporter Refueled,"$16,029,670"
Room,"$14,677,654"
It Follows,"$14,674,076"
American Ultra,"$14,440,985"
Woodlawn,"$14,394,097"
Burnt,"$13,651,946"
Do You Believe?,"$12,985,600"
Carol,"$12,711,491"
Love & Mercy,"$12,551,031"
Strange Magic,"$12,429,583"
Hot Tub Time Machine 2,"$12,314,651"
Self/less,"$12,279,691"
Far from the Madding Crowd,"$12,236,500"
The 33,"$12,227,722"
The Danish Girl,"$11,114,018"
The Gunman,"$10,664,749"
Unfinished Business,"$10,219,501"
The Walk,"$10,137,502"
The Lady in the Van,"$10,021,175"
Huevos: Little Rooster's Egg-cellent Adventure,"$9,080,818"
Amy,"$8,413,144"
Bajrangi Bhaijaan,"$8,178,001"
"Dragon Ball Z: Resurrection ""F""","$8,008,363"
Blackhat,"$8,005,980"
Trumbo,"$7,857,741"
Mortdecai,"$7,696,134"
While We're Young,"$7,587,485"
I'll See You in My Dreams,"$7,449,681"
The Green Inferno,"$7,192,291"
Our Brand Is Crisis,"$7,002,261"
Grandma,"$6,980,524"
Me and Earl and the Dying Girl,"$6,758,416"
Baahubali: The Beginning,"$6,738,000"
Bajirao Mastani,"$6,557,047"
Little Boy,"$6,485,961"
The Loft,"$6,002,684"
Victor Frankenstein,"$5,775,076"
Danny Collins,"$5,637,066"
Dilwale,"$4,871,263"
90 Minutes in Heaven,"$4,842,699"
True Story,"$4,719,695"
Suffragette,"$4,702,420"
Prem Ratan Dhan Payo,"$4,364,639"
45 Years,"$4,247,285"
The Water Diviner,"$4,196,641"
Irrational Man,"$4,030,360"
Anomalisa,"$3,759,286"
Scouts Guide to the Zombie Apocalypse,"$3,703,046"
A la mala,"$3,629,842"
Spare Parts,"$3,618,912"
We Are Your Friends,"$3,591,417"
What We Do in the Shadows,"$3,469,224"
Learning to Drive,"$3,447,633"
Phoenix,"$3,184,472"
Wild Tales,"$3,106,530"
Dil Dhadakne Do,"$3,066,100"
Ladrones,"$3,063,505"
Tanu Weds Manu Returns,"$3,043,479"
Rock the Kasbah,"$3,020,664"
The End of the Tour,"$3,002,884"
Youth,"$2,703,296"
He Named Me Malala,"$2,668,936"
Chi-Raq,"$2,653,032"
Captive,"$2,583,301"
Truth,"$2,541,854"
Mistress America,"$2,500,431"
Pawn Sacrifice,"$2,436,633"
The Oscar Nominated Short Films 2015: Live Action,"$2,412,593"
Meru,"$2,334,228"
WARx2,"$2,310,625"
My All-American,"$2,246,000"
Jem and the Holograms,"$2,184,640"
Tamasha,"$2,065,487"
Cake,"$1,951,776"
Old Fashioned,"$1,914,090"
Assassination,"$1,904,682"
Game of Thrones Season 4 Finale,"$1,896,092"
Legend,"$1,872,994"
Clouds of Sils Maria,"$1,851,517"
Testament of Youth,"$1,822,250"
Piku,"$1,801,807"
The Vatican Tapes,"$1,784,763"
Son of Saul,"$1,777,043"
Meet the Patels,"$1,700,681"
Back To The Future DayTriple Bill,"$1,650,000"
The Letters,"$1,647,416"
The Diary of a Teenage Girl,"$1,477,002"
I,"$1,449,232"
Infinitely Polar Bear,"$1,430,655"
Mr. Six,"$1,415,450"
99 Homes,"$1,411,927"
Rogue One: A Star Wars Story,"$532,177,324"
Finding Dory,"$486,295,561"
Captain America: Civil War,"$408,084,349"
The Secret Life of Pets,"$368,384,330"
The Jungle Book,"$364,001,123"
Deadpool,"$363,070,709"
Zootopia,"$341,268,248"
Batman v Superman: Dawn of Justice,"$330,360,194"
Suicide Squad,"$325,100,054"
Sing,"$270,395,425"
Moana,"$248,757,044"
Fantastic Beasts and Where to Find Them,"$234,037,575"
Doctor Strange,"$232,641,920"
Hidden Figures,"$169,607,287"
Jason Bourne,"$162,434,410"
Star Trek Beyond,"$158,848,340"
X-Men: Apocalypse,"$155,442,489"
Trolls,"$153,707,064"
La La Land,"$151,101,803"
Kung Fu Panda 3,"$143,528,619"
Ghostbusters,"$128,350,574"
Central Intelligence,"$127,440,871"
The Legend of Tarzan,"$126,643,061"
Sully,"$125,070,033"
Bad Moms,"$113,257,297"
The Angry Birds Movie,"$107,509,366"
Independence Day: Resurgence,"$103,144,286"
The Conjuring 2,"$102,470,008"
Arrival,"$100,546,139"
Passengers,"$100,014,699"
Sausage Party,"$97,685,686"
The Magnificent Seven,"$93,432,655"
Ride Along 2,"$91,221,830"
Don't Breathe,"$89,217,875"
Miss Peregrine's Home for Peculiar Children,"$87,242,834"
The Accountant,"$86,260,045"
Teenage Mutant Ninja Turtles: Out of the Shadows,"$82,051,601"
The Purge: Election Year,"$79,213,375"
Alice Through the Looking Glass,"$77,041,381"
Pete's Dragon,"$76,233,151"
The Girl on the Train,"$75,395,035"
Boo! A Madea Halloween,"$73,206,343"
Storks,"$72,679,278"
10 Cloverfield Lane,"$72,082,998"
Lights Out,"$67,268,835"
Hacksaw Ridge,"$67,209,615"
Allegiant,"$66,184,051"
Now You See Me 2,"$65,075,540"
Ice Age: Collision Course,"$64,063,008"
The Boss,"$63,285,885"
London Has Fallen,"$62,524,260"
Miracles from Heaven,"$61,705,123"
Deepwater Horizon,"$61,433,527"
Why Him?,"$60,323,786"
My Big Fat Greek Wedding 2,"$59,689,605"
Jack Reacher: Never Go Back,"$58,697,076"
Fences,"$57,682,904"
Me Before You,"$56,245,075"
The BFG,"$55,483,770"
Neighbors 2: Sorority Rising,"$55,455,765"
The Shallows,"$55,124,043"
Office Christmas Party,"$54,767,494"
Assassin's Creed,"$54,647,948"
Barbershop: The Next Cut,"$54,030,051"
13 Hours,"$52,853,219"
Lion,"$51,738,905"
The Huntsman: Winter's War,"$48,390,190"
Kubo and the Two Strings,"$48,023,088"
Manchester by the Sea,"$47,695,371"
Warcraft,"$47,365,290"
How to Be Single,"$46,843,513"
Mike and Dave Need Wedding Dates,"$46,009,673"
War Dogs,"$43,034,523"
Almost Christmas,"$42,158,780"
Money Monster,"$41,012,075"
Allied,"$40,098,064"
Nerve,"$38,583,626"
Risen,"$36,880,033"
The Nice Guys,"$36,261,763"
The Boy,"$35,819,556"
Dirty Grandpa,"$35,593,113"
Ouija: Origin of Evil,"$35,144,505"
The 5th Wave,"$34,916,787"
Inferno,"$34,343,574"
Mother's Day,"$32,492,859"
Patriots Day,"$31,886,361"
Gods of Egypt,"$31,153,464"
Collateral Beauty,"$31,016,021"
"Hail, Caesar!","$30,498,085"
When the Bough Breaks,"$29,747,603"
Zoolander 2,"$28,848,693"
Moonlight,"$27,854,932"
The Finest Hours,"$27,569,558"
Florence Foster Jenkins,"$27,383,770"
Hell or High Water,"$27,007,844"
The Forest,"$26,594,261"
Ben-Hur,"$26,410,477"
The Witch,"$25,138,705"
Bridget Jones's Baby,"$24,252,420"
Kevin Hart: What Now?,"$23,591,043"
Whiskey Tango Foxtrot,"$23,083,334"
Snowden,"$21,587,519"
Mechanic: Resurrection,"$21,218,403"
Free State of Jones,"$20,810,036"
Blair Witch,"$20,777,061"
God's Not Dead 2,"$20,774,575"
Keanu,"$20,591,853"
Middle School: The Worst Years of My Life,"$20,007,149"
Nine Lives,"$19,700,032"
Race,"$19,206,207"
The Choice,"$18,730,891"
Eye in the Sky,"$18,704,595"
Bad Santa 2,"$17,782,178"
Masterminds,"$17,368,022"
Norm of the North,"$17,062,499"
The Birth of a Nation,"$15,861,566"
Eddie the Eagle,"$15,789,389"
A Beautiful Planet,"$15,650,615"
The Infiltrator,"$15,436,808"
Keeping Up with the Joneses,"$14,904,426"
Criminal,"$14,708,696"
"Hello, My Name Is Doris","$14,444,999"
The Edge of Seventeen,"$14,431,633"
Love & Friendship,"$14,016,568"
Jackie,"$13,960,394"
Hillary's America: The Secret History of the Democratic Party,"$13,099,931"
Triple 9,"$12,639,297"
The Light Between Oceans,"$12,545,979"
Dangal,"$12,391,761"
Fifty Shades of Black,"$11,686,940"
No manches Frida,"$11,528,613"
Café Society,"$11,103,205"
Pride and Prejudice and Zombies,"$10,938,134"
The Darkness,"$10,753,574"
Nocturnal Animals,"$10,663,357"
Live by Night,"$10,378,555"
The Perfect Match,"$9,669,521"
Popstar: Never Stop Never Stopping,"$9,639,125"
Hardcore Henry,"$9,252,038"
Meet the Blacks,"$9,097,072"
Queen of Katwe,"$8,874,389"
Ratchet & Clank,"$8,821,329"
The Lobster2016 Re-release,"$8,700,374"
The Wild Life,"$8,005,586"
Loving,"$7,751,969"
Silence,"$7,100,177"
Shut In,"$6,900,335"
The Brothers Grimsby,"$6,874,837"
The Young Messiah,"$6,490,401"
Southside with You,"$6,304,223"
Sultan,"$6,200,000"
Captain Fantastic,"$5,879,835"
20th Century Women,"$5,664,764"
Hunt for the Wilderpeople,"$5,205,468"
Bleed for This,"$5,083,906"
Incarnate,"$4,799,774"
Absolutely Fabulous: The Movie,"$4,772,155"
Hands of Stone,"$4,712,792"
Don't Think Twice,"$4,417,667"
The Meddler2016 Re-release,"$4,267,218"
Ae Dil Hai Mushkil,"$4,264,983"
A Hologram for the King,"$4,212,494"
Swiss Army Man,"$4,210,454"
Denial,"$4,073,489"
Morgan,"$3,915,251"
Kabali,"$3,903,095"
The Man Who Knew Infinity,"$3,866,794"
Where to Invade Next,"$3,827,261"
Max Steel,"$3,818,664"
Batman: The Killing Joke,"$3,775,000"
A Monster Calls,"$3,740,823"
Midnight Special,"$3,712,282"
Rules Don't Apply,"$3,652,206"
Miss Sloane,"$3,500,605"
A Man Called Ove,"$3,479,315"
Indignation,"$3,401,155"
Everybody Wants Some!!,"$3,400,278"
Maggie's Plan,"$3,351,735"
Sing Street,"$3,237,118"
The Mermaid,"$3,232,685"
Green Room,"$3,220,371"
The Eagle Huntress,"$3,169,351"
Our Kind of Traitor,"$3,153,157"
Compadres,"$3,127,773"
The Other Side of the Door,"$3,000,342"
Anthropoid,"$2,964,845"
The Beatles: Eight Days a Week - The Touring Years,"$2,930,414"
The Oscar Nominated Short Films 2016: Live Action,"$2,816,816"
Ip Man 3,"$2,679,437"
Miles Ahead,"$2,610,896"
Kapoor & Sons,"$2,607,036"
The Disappointments Room,"$2,423,468"
Hillsong: Let Hope Rise,"$2,394,386"
Dear Zindagi,"$2,376,479"
Elle,"$2,341,534"
A Aa,"$2,313,043"
Fan,"$2,300,000"
Paterson,"$2,152,738"
Train to Busan,"$2,129,768"
I'm Not Ashamed,"$2,082,980"
Star Wars: Episode VIII - The Last Jedi,"$620,181,382"
Beauty and the Beast,"$504,014,165"
Wonder Woman,"$412,563,408"
Jumanji: Welcome to the Jungle,"$404,515,480"
Guardians of the Galaxy Vol. 2,"$389,813,101"
Spider-Man: Homecoming,"$334,201,140"
It,"$327,481,748"
Thor: Ragnarok,"$315,058,289"
Despicable Me 3,"$264,624,300"
Justice League,"$229,024,295"
Logan,"$226,277,068"
The Fate of the Furious,"$226,008,385"
Coco,"$210,460,015"
Dunkirk,"$188,045,546"
Get Out,"$176,040,665"
The Lego Batman Movie,"$175,750,384"
The Boss Baby,"$175,003,033"
The Greatest Showman,"$174,340,174"
Pirates of the Caribbean: Dead Men Tell No Tales,"$172,558,876"
Kong: Skull Island,"$168,052,812"
Cars 3,"$152,901,115"
War for the Planet of the Apes,"$146,880,162"
Split,"$138,291,365"
Wonder,"$132,422,809"
Transformers: The Last Knight,"$130,168,683"
Girls Trip,"$115,171,585"
Fifty Shades Darker,"$114,581,250"
Baby Driver,"$107,825,862"
Pitch Perfect 3,"$104,897,530"
Daddy's Home 2,"$104,029,443"
Murder on the Orient Express,"$102,826,543"
Annabelle: Creation,"$102,092,201"
Kingsman: The Golden Circle,"$100,229,647"
Blade Runner 2049,"$92,054,159"
John Wick: Chapter 2,"$92,029,184"
The Emoji Movie,"$86,089,513"
Power Rangers,"$85,364,450"
Ferdinand,"$84,410,380"
The Post,"$81,903,458"
The Mummy,"$80,227,895"
The Hitman's Bodyguard,"$75,468,583"
Alien: Covenant,"$74,262,031"
Captain Underpants: The First Epic Movie,"$73,921,000"
A Bad Moms Christmas,"$72,110,659"
A Dog's Purpose,"$64,508,620"
The Shape of Water,"$63,859,435"
The Lego Ninjago Movie,"$59,281,555"
Baywatch,"$58,060,186"
The Shack,"$57,386,418"
Darkest Hour,"$56,468,410"
Happy Death Day,"$55,683,845"
"Three Billboards Outside Ebbing, Missouri","$54,513,740"
Atomic Blonde,"$51,687,870"
American Made,"$51,342,000"
The Dark Tower,"$50,701,325"
Lady Bird,"$48,958,273"
Boo 2! A Madea Halloween,"$47,319,572"
Snatched,"$45,852,178"
The Great Wall,"$45,540,830"
Smurfs: The Lost Village,"$45,020,282"
Going in Style,"$45,018,541"
All Eyez on Me,"$44,922,302"
xXx: Return of Xander Cage,"$44,898,413"
47 Meters Down,"$44,307,191"
The Big Sick,"$42,873,127"
Valerian and the City of a Thousand Planets,"$41,189,488"
The Star,"$40,852,824"
Ghost in the Shell,"$40,563,557"
King Arthur: Legend of the Sword,"$39,175,066"
Jigsaw,"$38,052,832"
American Assassin,"$36,249,674"
The Foreigner,"$34,393,507"
"Everything, Everything","$34,121,140"
Wind River,"$33,800,859"
Geostorm,"$33,700,160"
Monster Trucks,"$33,370,166"
Fist Fight,"$32,187,017"
How to Be a Latin Lover,"$32,149,404"
Kidnap,"$30,971,040"
Underworld: Blood Wars,"$30,353,973"
The Mountain Between Us,"$30,348,555"
Life,"$30,234,022"
"I, Tonya","$30,014,539"
Hostiles,"$29,819,114"
Molly's Game,"$28,780,744"
The Nut Job 2: Nutty by Nature,"$28,370,522"
Rings,"$27,793,018"
Logan Lucky,"$27,780,977"
Home Again,"$27,020,284"
Resident Evil: The Final Chapter,"$26,830,068"
The House,"$25,584,504"
All the Money in the World,"$25,113,707"
Gifted,"$24,801,212"
Downsizing,"$24,449,754"
The Bye Bye Man,"$22,395,806"
Victoria & Abdul,"$22,245,070"
Rough Night,"$22,105,643"
My Little Pony: The Movie,"$21,885,107"
Leap!2017 Re-release,"$21,858,070"
Phantom Thread,"$21,198,205"
The Disaster Artist,"$21,120,616"
Sleepless,"$20,783,704"
Diary of a Wimpy Kid: The Long Haul,"$20,738,724"
The Circle,"$20,497,844"
Baahubali 2: The Conclusion,"$20,186,659"
CHIPS,"$18,600,152"
Only the Brave,"$18,343,983"
Call Me by Your Name,"$18,095,701"
Mother!,"$17,800,004"
The Zookeeper's Wife,"$17,571,660"
Father Figures,"$17,501,244"
The Glass Castle,"$17,273,059"
Flatliners,"$16,883,115"
Detroit,"$16,790,139"
The Case for Christ,"$14,682,684"
Wish Upon,"$14,301,505"
It Comes at Night,"$13,985,117"
Born in China,"$13,873,211"
Megan Leavey,"$13,406,883"
The Founder,"$12,786,053"
Battle of the Sexes,"$12,638,526"
Before I Fall,"$12,241,122"
"Roman J. Israel, Esq.","$11,962,778"
Unforgettable,"$11,368,012"
The Beguiled,"$10,709,995"
The Belko Experiment,"$10,166,820"
Marshall,"$10,051,659"
Thank You for Your Service,"$9,536,300"
Rock Dog,"$9,420,546"
The Lost City of Z,"$8,580,410"
The Promise,"$8,224,288"
A Cure for Wellness,"$8,106,986"
The Space Between Us,"$7,885,294"
Let There Be Light,"$7,233,471"
Gold,"$7,227,038"
I Am Not Your Negro,"$7,123,919"
Beatriz at Dinner,"$7,115,854"
Birth of the Dragon,"$6,901,965"
Loving Vincent,"$6,735,118"
The Snowman,"$6,700,035"
Same Kind of Different as Me,"$6,423,605"
Lowriders,"$6,303,560"
Maudie,"$6,170,998"
Just Getting Started,"$6,069,605"
The Florida Project,"$5,904,366"
All Saints,"$5,802,208"
Suburbicon,"$5,775,178"
The Man Who Invented Christmas,"$5,676,486"
Paris Can Wait,"$5,617,731"
Tiger Zinda Hai,"$5,560,921"
Your Name.,"$5,017,246"
The Book of Henry,"$4,504,974"
Stronger,"$4,211,129"
The Hero,"$4,077,333"
Sleight,"$3,986,245"
A United Kingdom,"$3,902,185"
Norman,"$3,814,868"
Friend Request,"$3,759,078"
Table 19,"$3,614,896"
Their Finest,"$3,603,484"
Phoenix Forgotten,"$3,600,146"
An Inconvenient Sequel: Truth to Power,"$3,496,795"
Til Death Do Us Part,"$3,455,267"
Raees,"$3,262,954"
The Leisure Seeker,"$3,226,443"
Close Encounters of the Third Kind2017 Re-release,"$3,100,479"
Colossal,"$3,029,287"
Ingrid Goes West,"$3,024,308"
Leap!,"$2,844,490"
The Oscar Nominated Short Films 2017: Live Action,"$2,835,355"
Kedi,"$2,835,047"
Wolf Warrior 2,"$2,721,100"
My Cousin Rachel,"$2,716,368"
Showtime Championship Boxing: Floyd Mayweather vs. Conor McGregor,"$2,620,183"
A Question of Faith,"$2,587,072"
Is Genesis History?,"$2,570,392"
Disney's Newsies: The Broadway Musical!,"$2,545,060"
IN OUR HANDS: Battle for Jerusalem,"$2,534,370"
Do It Like An Hombre,"$2,534,252"
LBJ,"$2,470,979"
Tulip Fever,"$2,455,635"
The Salesman,"$2,402,067"
T2 Trainspotting,"$2,402,004"
Pokémon the Movie: I Choose You!,"$2,401,722"
Jeepers Creepers III,"$2,335,162"
The Resurrection of Gavin Stone,"$2,303,792"
The Killing of a Sacred Deer,"$2,291,901"
Collide,"$2,280,004"
The Lovers,"$2,194,521"
The Patriarch,"$2,156,047"
Brad's Status,"$2,133,158"
Good Time,"$2,026,499"
The Bride of Badrinath,"$1,993,259"
Everybody Loves Somebody,"$1,915,789"
Along With the Gods: The Two Worlds,"$1,908,823"
Youth,"$1,891,956"
A Quiet Passion,"$1,865,396"
Toilet: A Love Story,"$1,830,715"
The Wall,"$1,803,064"
Free Fire,"$1,799,312"
Black Panther,"$700,059,566"
Avengers: Infinity War,"$678,815,482"
Incredibles 2,"$608,581,744"
Jurassic World: Fallen Kingdom,"$417,719,760"
Aquaman,"$335,061,807"
Deadpool 2,"$318,491,426"
The Grinch,"$270,620,950"
Mission: Impossible - Fallout,"$220,159,104"
Ant-Man and the Wasp,"$216,648,740"
Bohemian Rhapsody,"$216,428,042"
A Star Is Born,"$215,288,866"
Solo: A Star Wars Story,"$213,767,512"
Venom,"$213,515,506"
Ralph Breaks the Internet,"$201,091,711"
Spider-Man: Into the Spider-Verse,"$190,241,310"
A Quiet Place,"$188,024,361"
Crazy Rich Asians,"$174,532,921"
Mary Poppins Returns,"$171,958,438"
Hotel Transylvania 3: Summer Vacation,"$167,510,016"
Fantastic Beasts: The Crimes of Grindelwald,"$159,555,901"
Halloween,"$159,342,015"
The Meg,"$145,443,742"
Ocean's Eight,"$140,218,711"
Ready Player One,"$137,690,172"
Bumblebee,"$127,195,589"
Mamma Mia! Here We Go Again,"$120,634,935"
The Nun,"$117,450,119"
Creed II,"$115,715,889"
Peter Rabbit,"$115,253,424"
The Mule,"$103,804,407"
The Equalizer 2,"$102,084,362"
Rampage,"$101,028,233"
A Wrinkle in Time,"$100,478,608"
Fifty Shades Freed,"$100,407,760"
Christopher Robin,"$99,215,042"
Green Book,"$85,080,171"
I Can Only Imagine,"$83,482,352"
Smallfoot,"$83,240,103"
Night School,"$77,339,130"
The First Purge,"$69,488,745"
Game Night,"$69,179,066"
Book Club,"$68,566,296"
The House with a Clock in Its Walls,"$68,549,695"
Skyscraper,"$68,420,120"
Insidious: The Last Key,"$67,745,330"
Instant Family,"$67,363,237"
Blockers,"$60,311,495"
Pacific Rim: Uprising,"$59,874,525"
Tomb Raider,"$58,250,803"
Maze Runner: The Death Cure,"$58,032,443"
The Nutcracker and the Four Realms,"$54,858,851"
Tag,"$54,730,625"
A Simple Favor,"$53,548,586"
Life of the Party,"$53,059,911"
The Predator,"$51,024,708"
Overboard,"$50,316,123"
Sicario: Day of the Soldado,"$50,072,235"
BlacKkKlansman,"$49,275,340"
I Feel Pretty,"$48,795,601"
Vice,"$47,836,282"
Red Sparrow,"$46,874,505"
Breaking In,"$46,840,590"
Goosebumps 2: Haunted Halloween,"$46,700,633"
12 Strong,"$45,819,713"
Den of Thieves,"$44,947,622"
First Man,"$44,936,545"
Hereditary,"$44,069,456"
Acrimony,"$43,549,096"
Sherlock Gnomes,"$43,242,871"
Uncle Drew,"$42,469,946"
Widows,"$42,402,632"
Truth or Dare,"$41,411,015"
Paddington 2,"$40,891,591"
"Love, Simon","$40,826,341"
Second Act,"$39,282,227"
The Commuter,"$36,343,858"
The 15:17 to Paris,"$36,276,286"
Mile 22,"$36,108,758"
Alpha,"$35,857,181"
Peppermint,"$35,418,723"
The Favourite,"$34,366,783"
Death Wish,"$34,017,028"
The Spy Who Dumped Me,"$33,562,069"
Annihilation,"$32,732,301"
Isle of Dogs,"$32,015,231"
Nobody's Fool,"$31,713,110"
Adrift,"$31,445,012"
Robin Hood,"$30,824,628"
Super Troopers 2,"$30,617,396"
Holmes & Watson,"$30,573,626"
Slender Man,"$30,569,484"
Teen Titans GO! To the Movies,"$29,790,236"
The Hate U Give,"$29,719,483"
Searching,"$26,020,957"
Winchester,"$25,091,816"
On the Basis of Sex,"$24,622,687"
The Strangers: Prey at Night,"$24,586,708"
White Boy Rick,"$24,011,188"
Won't You Be My Neighbor?,"$22,835,787"
Overlord,"$21,704,844"
Proud Mary,"$20,877,013"
The Happytime Murders,"$20,706,452"
SuperFly,"$20,545,116"
They Shall Not Grow Old,"$17,956,913"
Show Dogs,"$17,857,020"
Bad Times at the El Royale,"$17,839,115"
Operation Finale,"$17,612,099"
"Paul, Apostle of Christ","$17,560,475"
Free Solo,"$17,541,090"
Sorry to Bother You,"$17,493,096"
Chappaquiddick,"$17,395,520"
Mary Queen of Scots,"$16,468,499"
Forever My Girl,"$16,376,066"
Mortal Engines,"$15,951,040"
Hunter Killer,"$15,767,460"
If Beale Street Could Talk,"$14,915,773"
The Girl in the Spider's Web,"$14,841,338"
The Possession of Hannah Grace,"$14,837,422"
RBG,"$14,017,361"
Eighth Grade,"$13,539,709"
The Darkest Minds,"$12,695,691"
Three Identical Strangers,"$12,320,845"
Upgrade,"$11,977,130"
Padmaavat,"$11,846,060"
The Old Man & the Gun,"$11,277,120"
Hell Fest,"$11,107,431"
Welcome to Marwen,"$10,763,520"
The Miracle Season,"$10,230,620"
The Wife,"$9,601,092"
Midnight Sun,"$9,561,064"
Tully,"$9,369,755"
Traffik,"$9,186,156"
Unfriended: Dark Web,"$8,866,745"
Can You Ever Forgive Me?,"$8,803,865"
Early Man,"$8,267,544"
The Death of Stalin,"$8,047,856"
Sanju,"$7,909,317"
Unsane,"$7,732,899"
Beautiful Boy,"$7,649,973"
Pandas,"$7,574,012"
Mid90s,"$7,362,439"
Dog Days,"$6,809,080"
Boy Erased,"$6,788,692"
Hotel Artemis,"$6,708,147"
A-X-L,"$6,501,381"
Fahrenheit 11/9,"$6,352,306"
Unbroken: Path to Redemption,"$6,216,897"
The Hurricane Heist,"$6,115,825"
Every Day,"$6,102,076"
Once Upon a Deadpool2018 Re-release,"$6,100,309"
Leave No Trace,"$6,046,104"
Death of a Nation,"$5,885,881"
My Hero Academia: Two Heroes,"$5,754,556"
God's Not Dead: A Light in Darkness,"$5,728,940"
Kin,"$5,718,096"
Stan & Ollie,"$5,470,235"
Colette,"$5,137,622"
Simmba,"$5,102,129"
Action Point,"$5,059,608"
Beirut,"$5,019,226"
Gringo,"$4,969,853"
Samson,"$4,719,928"
Cold War2018 Re-release,"$4,580,048"
Amazing Grace,"$4,450,456"
Johnny English Strikes Again,"$4,412,170"
Gotti,"$4,343,227"
Blindspotting,"$4,333,394"
