Wikipedia movie ID,Freebase_movie_ID,Movie_name,Movie_release_date,Movie_box_office_revenue,Movie_runtime,Movie_languages,Movie_countries,Movie_genres,Movie_languages_clean,Movie_countries_clean,Movie_genres_clean,Movie_release_year,Movie_release_date_datetime,movie_title,movie_revenue,budget,id,release_date,language_count
1653423,05kxf3,Sliding Doors,1998-04-24,11841544.0,99.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/07ssc"": ""United Kingdom""}","{""/m/01t_vv"": ""Comedy-drama"", ""/m/01hmnh"": ""Fantasy"", ""/m/01z4y"": ""Comedy"", ""/m/07s9rl0"": ""Drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/0hj3n2s"": ""Fantasy Comedy"", ""/m/03rzvv"": ""Romantic fantasy""}",['English Language'],"['United States of America', 'United Kingdom']","['Comedy-drama', 'Fantasy', 'Comedy', 'Drama', 'Romance Film', 'Fantasy Comedy', 'Romantic fantasy']",1998,1998-04-24,Sliding Doors,11841544.0,6000000.0,10215,1998-04-23,1
93559,0n6ds,Cruel Intentions,1999-03-05,75902208.0,97.0,"{""/m/064_8sq"": ""French Language"", ""/m/07zrf"": ""Vietnamese Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/02l7c8"": ""Romance Film"", ""/m/01lrrt"": ""Melodrama"", ""/m/07s9rl0"": ""Drama"", ""/m/02b5_l"": ""Teen""}","['French Language', 'Vietnamese Language', 'English Language']",['United States of America'],"['Thriller', 'Romance Film', 'Melodrama', 'Drama', 'Teen']",1999,1999-03-05,Cruel Intentions,38328567.0,10500000.0,796,1999-03-05,3
3229741,08_xnw,Shattered,1991-02,11511031.0,98.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/02n4kr"": ""Mystery"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/09blyk"": ""Psychological thriller"", ""/m/0c3351"": ""Suspense""}",['English Language'],['United States of America'],"['Thriller', 'Mystery', 'Crime Fiction', 'Psychological thriller', 'Suspense']",1991,1991-02-01,Shattered,11511031.0,22000000.0,2071,1991-10-11,1
936196,03rjkb,The Wizard,1989-12-15,14278900.0,100.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/03k9fj"": ""Adventure"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/01j1n2"": ""Coming of age"", ""/m/0hqxf"": ""Family Film"", ""/m/02b5_l"": ""Teen""}",['English Language'],['United States of America'],"['Adventure', 'Comedy-drama', 'Drama', 'Comedy', 'Coming of age', 'Family Film', 'Teen']",1989,1989-12-15,The Wizard,14278900.0,6000000.0,183,1989-12-15,1
9835,02p5d,Escape from New York,1981-05-23,50000000.0,99.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/07ssc"": ""United Kingdom""}","{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/06n90"": ""Science Fiction"", ""/m/0219x_"": ""Indie"", ""/m/094ddt"": ""Doomsday film"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/0hfjk"": ""Western"", ""/m/0hj3n1c"": ""Escape Film"", ""/m/02kdv5l"": ""Action"", ""/m/026ny"": ""Dystopia""}",['English Language'],"['United States of America', 'United Kingdom']","['Thriller', 'Crime Fiction', 'Science Fiction', 'Indie', 'Doomsday film', 'Action/Adventure', 'Western', 'Escape Film', 'Action', 'Dystopia']",1981,1981-05-23,Escape from New York,25244626.0,6000000.0,1103,1981-05-22,1
3262031,091_np,Motel Hell,1980-10-18,6342668.0,102.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06nbt"": ""Satire"", ""/m/03npn"": ""Horror"", ""/m/01z4y"": ""Comedy"", ""/m/01585b"": ""Slasher""}",['English Language'],['United States of America'],"['Satire', 'Horror', 'Comedy', 'Slasher']",1980,1980-10-18,Motel Hell,6342668.0,3000000.0,30924,1980-08-14,1
770156,03b1n2,But I'm a Cheerleader,1999-09-12,2595216.0,85.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/0bc42t_"": ""Gay Interest"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/0d63kt"": ""Gay"", ""/m/06nbt"": ""Satire"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/04tkhfk"": ""Gay Themed"", ""/m/02b5_l"": ""Teen""}",['English Language'],['United States of America'],"['Romantic comedy', 'Gay Interest', 'Comedy-drama', 'Gay', 'Satire', 'Drama', 'Comedy', 'Gay Themed', 'Teen']",1999,1999-09-12,But I'm a Cheerleader,2205627.0,1200000.0,20770,1999-09-12,1
1699256,05pc3g,Duplex,2003-09-26,19322135.0,89.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0345h"": ""Germany""}","{""/m/0vgkd"": ""Black comedy"", ""/m/01z4y"": ""Comedy""}",['English Language'],"['United States of America', 'Germany']","['Black comedy', 'Comedy']",2003,2003-09-26,Duplex,9692135.0,40000000.0,7288,2003-09-26,1
24709671,0809y9x,The Conspirator,2010-09-11,15478800.0,122.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/02p0szs"": ""Historical fiction"", ""/m/07s9rl0"": ""Drama"", ""/m/03hn0"": ""Historical drama"", ""/m/05bh16v"": ""Courtroom Drama""}",['English Language'],['United States of America'],"['Crime Fiction', 'Historical fiction', 'Drama', 'Historical drama', 'Courtroom Drama']",2010,2010-09-11,The Conspirator,11538204.0,25000000.0,60309,2010-09-10,1
1394726,04z4r7,A Guy Thing,2003-01-17,17432163.0,101.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/02l7c8"": ""Romance Film"", ""/m/0hj3mz5"": ""Comedy of Errors"", ""/m/01z4y"": ""Comedy""}",['English Language'],['United States of America'],"['Romantic comedy', 'Romance Film', 'Comedy of Errors', 'Comedy']",2003,2003-01-17,A Guy Thing,15545431.0,20000000.0,9582,2003-01-17,1
443917,0295m6,Catch That Kid,2004-02-06,16930762.0,92.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0345h"": ""Germany""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/0hj3m_x"": ""Crime Comedy"", ""/m/03k9fj"": ""Adventure"", ""/m/0hj3myq"": ""Children's/Family"", ""/m/016vh2"": ""Caper story"", ""/m/02b5_l"": ""Teen"", ""/m/0bj8m2"": ""Children's"", ""/m/01z4y"": ""Comedy"", ""/m/0hqxf"": ""Family Film"", ""/m/0hj3n26"": ""Family-Oriented Adventure""}",['English Language'],"['United States of America', 'Germany']","['Crime Fiction', 'Crime Comedy', 'Adventure', ""Children's/Family"", 'Caper story', 'Teen', ""Children's"", 'Comedy', 'Family Film', 'Family-Oriented Adventure']",2004,2004-02-06,Catch That Kid,16703799.0,18000000.0,20483,2004-02-06,1
9615983,02plyzz,Sidewalks of New York,2001-04-20,3512713.0,107.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/0219x_"": ""Indie"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film""}",['English Language'],['United States of America'],"['Romantic comedy', 'Indie', 'Comedy-drama', 'Drama', 'Comedy', 'Romantic drama', 'Romance Film']",2001,2001-04-20,Sidewalks of New York,2402652.0,1000000.0,31016,2001-11-23,1
1297472,04qw17,Vera Drake,2004-10-22,12941817.0,125.0,"{""/m/02h40lc"": ""English Language""}","{""/m/07ssc"": ""United Kingdom""}","{""/m/06lbpz"": ""Social problem film"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama""}",['English Language'],['United Kingdom'],"['Social problem film', 'Period piece', 'Drama']",2004,2004-10-22,Vera Drake,3775283.0,11000000.0,11109,2004-10-22,1
460052,02c638,Mystic River,2003-05-23,156822020.0,138.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0chghy"": ""Australia""}","{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/0fx2s"": ""Tragedy"", ""/m/09blyk"": ""Psychological thriller"", ""/m/02n4kr"": ""Mystery"", ""/m/07s9rl0"": ""Drama"", ""/m/060__y"": ""Film adaptation"", ""/m/02wtdps"": ""Crime Thriller""}",['English Language'],"['United States of America', 'Australia']","['Thriller', 'Crime Fiction', 'Tragedy', 'Psychological thriller', 'Mystery', 'Drama', 'Film adaptation', 'Crime Thriller']",2003,2003-05-23,Mystic River,90135191.0,25000000.0,322,2003-10-07,1
1405221,04zyhx,The Rules of Attraction,2002-10-11,11819244.0,110.0,"{""/m/04306rv"": ""German Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0345h"": ""Germany""}","{""/m/01jfsb"": ""Thriller"", ""/m/06cvj"": ""Romantic comedy"", ""/m/0219x_"": ""Indie"", ""/m/0hn10"": ""LGBT"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/06nbt"": ""Satire"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/060__y"": ""Film adaptation"", ""/m/0vgkd"": ""Black comedy"", ""/m/02l7c8"": ""Romance Film""}","['German Language', 'English Language']","['United States of America', 'Germany']","['Thriller', 'Romantic comedy', 'Indie', 'LGBT', 'Comedy-drama', 'Satire', 'Drama', 'Comedy', 'Film adaptation', 'Black comedy', 'Romance Film']",2002,2002-10-11,The Rules of Attraction,6532619.0,4000000.0,1809,2002-10-11,2
633855,02yycl,Hart's War,2002-02-15,33076815.0,125.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/082gq"": ""War film"", ""/m/03mqtr"": ""Political drama"", ""/m/05bh16v"": ""Courtroom Drama""}",['English Language'],['United States of America'],"['Crime Fiction', 'Period piece', 'Drama', 'War film', 'Political drama', 'Courtroom Drama']",2002,2002-02-15,Hart's War,19077641.0,70000000.0,10592,2002-02-15,1
28945420,0dgpsql,Dolphin Tale,2011-09-21,95404397.0,113.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0hqxf"": ""Family Film"", ""/m/07s9rl0"": ""Drama""}",['English Language'],['United States of America'],"['Family Film', 'Drama']",2011,2011-09-21,Dolphin Tale,72286779.0,37000000.0,62837,2011-09-23,1
165794,01633c,In & Out,1997-09-10,63856929.0,90.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0hn10"": ""LGBT"", ""/m/06cvj"": ""Romantic comedy"", ""/m/02l7c8"": ""Romance Film"", ""/m/01z4y"": ""Comedy""}",['English Language'],['United States of America'],"['LGBT', 'Romantic comedy', 'Romance Film', 'Comedy']",1997,1997-09-10,In & Out,63856929.0,35000000.0,10806,1997-09-10,1
2763214,0818gg,She's the Man,2006-03-17,57194667.0,105.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0d060g"": ""Canada""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/02l7c8"": ""Romance Film"", ""/m/01z4y"": ""Comedy""}",['English Language'],"['United States of America', 'Canada']","['Romantic comedy', 'Romance Film', 'Comedy']",2006,2006-03-17,She's the Man,33741133.0,20000000.0,9655,2006-03-17,1
171939,01738w,Small Soldiers,1998-07-10,54682547.0,110.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06n90"": ""Science Fiction"", ""/m/02kdv5l"": ""Action"", ""/m/03k9fj"": ""Adventure"", ""/m/0hj3l_y"": ""Action Comedy"", ""/m/01hmnh"": ""Fantasy"", ""/m/01z4y"": ""Comedy"", ""/m/0hqxf"": ""Family Film"", ""/m/0hj3n2s"": ""Fantasy Comedy""}",['English Language'],['United States of America'],"['Science Fiction', 'Action', 'Adventure', 'Action Comedy', 'Fantasy', 'Comedy', 'Family Film', 'Fantasy Comedy']",1998,1998-07-10,Small Soldiers,54682547.0,40000000.0,11551,1998-07-10,1
33726624,0b44qy0,A Thousand Words,2012-03-09,20558836.0,91.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01t_vv"": ""Comedy-drama"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy""}",['English Language'],['United States of America'],"['Comedy-drama', 'Drama', 'Comedy']",2012,2012-03-09,A Thousand Words,18450127.0,40000000.0,72358,2012-03-07,1
1495709,055wd4,The Company of Wolves,1984-09-21,4389334.0,95.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/02jx1"": ""England"", ""/m/07ssc"": ""United Kingdom""}","{""/m/01q03"": ""Cult"", ""/m/01hmnh"": ""Fantasy"", ""/m/03npn"": ""Horror"", ""/m/0bxg3"": ""Fairy tale"", ""/m/0hj3m_q"": ""Creature Film""}",['English Language'],"['United States of America', 'England', 'United Kingdom']","['Cult', 'Fantasy', 'Horror', 'Fairy tale', 'Creature Film']",1984,1984-09-21,The Company of Wolves,4389334.0,2000000.0,11905,1984-09-15,1
2082449,06kzhp,Original Gangstas,1996-05-10,3718087.0,99.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/0gw5w78"": ""Gangster Film"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/018td"": ""Blaxploitation"", ""/m/07s9rl0"": ""Drama"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/02kdv5l"": ""Action""}",['English Language'],['United States of America'],"['Thriller', 'Crime Fiction', 'Gangster Film', 'Action/Adventure', 'Blaxploitation', 'Drama', 'Crime Thriller', 'Action']",1996,1996-05-10,Original Gangstas,3718087.0,4800000.0,40507,1996-05-10,1
28891330,0g56t9t,Frankenweenie,2012-09-20,49454000.0,87.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06n90"": ""Science Fiction"", ""/m/03npn"": ""Horror"", ""/m/06qln"": ""Stop motion"", ""/m/0hcr"": ""Animation"", ""/m/02hmvc"": ""Short Film"", ""/m/01z4y"": ""Comedy""}",['English Language'],['United States of America'],"['Science Fiction', 'Horror', 'Stop motion', 'Animation', 'Short Film', 'Comedy']",2012,2012-09-20,Frankenweenie,35291068.0,39000000.0,62214,2012-10-04,1
25734402,09v44dm,Mars Needs Moms,2011-03-09,38992758.0,88.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06n90"": ""Science Fiction"", ""/m/03k9fj"": ""Adventure"", ""/m/01zhp"": ""Computer Animation"", ""/m/0hcr"": ""Animation"", ""/m/01z4y"": ""Comedy"", ""/m/0hqxf"": ""Family Film"", ""/m/02kdv5l"": ""Action""}",['English Language'],['United States of America'],"['Science Fiction', 'Adventure', 'Computer Animation', 'Animation', 'Comedy', 'Family Film', 'Action']",2011,2011-03-09,Mars Needs Moms,21392758.0,150000000.0,50321,2011-03-09,1
10556722,02qhqz4,Astro Boy,2009-10-05,44093014.0,94.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/03_3d"": ""Japan"", ""/m/03h64"": ""Hong Kong""}","{""/m/06n90"": ""Science Fiction"", ""/m/0gw5n2f"": ""Japanese Movies"", ""/m/03k9fj"": ""Adventure"", ""/m/03q4nz"": ""World cinema"", ""/m/04pbhw"": ""Superhero movie"", ""/m/01zhp"": ""Computer Animation"", ""/m/0hj3myq"": ""Children's/Family"", ""/m/0hcr"": ""Animation"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/0jxy"": ""Anime"", ""/m/0hj3msd"": ""Adventure Comedy"", ""/m/0hqxf"": ""Family Film"", ""/m/02kdv5l"": ""Action"", ""/m/0gw5qqq"": ""Chinese Movies""}",['English Language'],"['United States of America', 'Japan', 'Hong Kong']","['Science Fiction', 'Japanese Movies', 'Adventure', 'World cinema', 'Superhero movie', 'Computer Animation', ""Children's/Family"", 'Animation', 'Action/Adventure', 'Anime', 'Adventure Comedy', 'Family Film', 'Action', 'Chinese Movies']",2009,2009-10-05,Astro Boy,19551067.0,65000000.0,16577,2009-10-15,1
12213090,02vw2b6,Traitor,2008-08-21,27640957.0,114.0,"{""/m/0jzc"": ""Arabic Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/07s9rl0"": ""Drama"", ""/m/0c3351"": ""Suspense"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/02kdv5l"": ""Action"", ""/m/0bkbm"": ""Spy""}","['Arabic Language', 'English Language']",['United States of America'],"['Thriller', 'Crime Fiction', 'Action/Adventure', 'Drama', 'Suspense', 'Crime Thriller', 'Action', 'Spy']",2008,2008-08-21,Traitor,23530831.0,22000000.0,13291,2008-08-23,2
651322,02_nsc,Days of Thunder,1990-06-27,157920733.0,107.0,"{""/m/064_8sq"": ""French Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01z02hx"": ""Sports"", ""/m/07s9rl0"": ""Drama"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/02kdv5l"": ""Action"", ""/m/0ltv"": ""Auto racing""}","['French Language', 'English Language']",['United States of America'],"['Sports', 'Drama', 'Romantic drama', 'Romance Film', 'Action', 'Auto racing']",1990,1990-06-27,Days of Thunder,82670733.0,60000000.0,2119,1990-06-27,2
26768675,0bf2sc2,How Do You Know,2010-12-17,48668907.0,121.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy""}",['English Language'],['United States of America'],"['Romantic comedy', 'Romance Film', 'Drama', 'Comedy']",2010,2010-12-17,How Do You Know,30212620.0,120000000.0,42888,2010-12-17,1
99545,0pdp8,This Is Spinal Tap,1984-03-02,4736202.0,82.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0gf28"": ""Parody"", ""/m/0l4h_"": ""Mockumentary"", ""/m/0219x_"": ""Indie"", ""/m/01q03"": ""Cult"", ""/m/04t36"": ""Musical"", ""/m/06nbt"": ""Satire"", ""/m/01z4y"": ""Comedy""}",['English Language'],['United States of America'],"['Parody', 'Mockumentary', 'Indie', 'Cult', 'Musical', 'Satire', 'Comedy']",1984,1984-03-02,This Is Spinal Tap,4491645.0,2500000.0,11031,1984-05-04,1
294998,01r35n,Home Alone 2: Lost in New York,1992-11-15,358994850.0,120.0,"{""/m/064_8sq"": ""French Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/01jfsb"": ""Thriller"", ""/m/03k9fj"": ""Adventure"", ""/m/0hj3myq"": ""Children's/Family"", ""/m/0bwgnb"": ""Christmas movie"", ""/m/01z4y"": ""Comedy"", ""/m/0hqxf"": ""Family Film"", ""/m/09q17"": ""Slapstick""}","['French Language', 'English Language']",['United States of America'],"['Crime Fiction', 'Thriller', 'Adventure', ""Children's/Family"", 'Christmas movie', 'Comedy', 'Family Film', 'Slapstick']",1992,1992-11-15,Home Alone 2: Lost in New York,173585516.0,18000000.0,772,1992-11-19,2
1323106,04sr1h,Gremlins 2: The New Batch,1990-06-15,41482207.0,106.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0gf28"": ""Parody"", ""/m/03npn"": ""Horror"", ""/m/0hj3m_q"": ""Creature Film"", ""/m/01q03"": ""Cult"", ""/m/01z4y"": ""Comedy"", ""/m/0vgkd"": ""Black comedy"", ""/m/0hj3n7f"": ""Horror Comedy""}",['English Language'],['United States of America'],"['Parody', 'Horror', 'Creature Film', 'Cult', 'Comedy', 'Black comedy', 'Horror Comedy']",1990,1990-06-15,Gremlins 2: The New Batch,41482207.0,50000000.0,928,1990-06-15,1
55495,0ff4w,Miller's Crossing,1990-08,5080409.0,115.0,"{""/m/03x42"": ""Irish"", ""/m/02bjrlw"": ""Italian Language"", ""/m/0880p"": ""Yiddish Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/07s9rl0"": ""Drama"", ""/m/0gw5w78"": ""Gangster Film"", ""/m/02wtdps"": ""Crime Thriller""}","['Irish', 'Italian Language', 'Yiddish Language', 'English Language']",['United States of America'],"['Thriller', 'Crime Fiction', 'Drama', 'Gangster Film', 'Crime Thriller']",1990,1990-08-01,Miller's Crossing,5080409.0,14000000.0,379,1990-09-21,4
12758034,02x3lt7,Hannah Montana: The Movie,2009-04-08,155545279.0,102.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0hj3myq"": ""Children's/Family"", ""/m/0220p9g"": ""Musical comedy"", ""/m/04t36"": ""Musical"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/02l7c8"": ""Romance Film"", ""/m/0hqxf"": ""Family Film"", ""/m/02b5_l"": ""Teen""}",['English Language'],['United States of America'],"[""Children's/Family"", 'Musical comedy', 'Musical', 'Drama', 'Comedy', 'Romance Film', 'Family Film', 'Teen']",2009,2009-04-08,Hannah Montana: The Movie,79576189.0,35000000.0,18126,2009-04-10,1
637256,02z9rr,Waterworld,1995-07-28,264218220.0,135.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/06n90"": ""Science Fiction"", ""/m/03k9fj"": ""Adventure"", ""/m/094ddt"": ""Doomsday film"", ""/m/0hc1z"": ""Apocalyptic and post-apocalyptic fiction"", ""/m/02kdv5l"": ""Action""}",['English Language'],['United States of America'],"['Thriller', 'Science Fiction', 'Adventure', 'Doomsday film', 'Apocalyptic and post-apocalyptic fiction', 'Action']",1995,1995-07-28,Waterworld,88246220.0,175000000.0,9804,1995-07-28,1
1438595,051lq6,Body Double,1984-10-26,8801940.0,114.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/09blyk"": ""Psychological thriller"", ""/m/0glj9q"": ""Erotic thriller""}",['English Language'],['United States of America'],"['Thriller', 'Crime Thriller', 'Psychological thriller', 'Erotic thriller']",1984,1984-10-26,Body Double,8801940.0,10000000.0,11507,1984-10-25,1
7514063,0kv9k2,P2,2007-11-09,7584398.0,98.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/03npn"": ""Horror"", ""/m/09blyk"": ""Psychological thriller"", ""/m/01585b"": ""Slasher""}",['English Language'],['United States of America'],"['Thriller', 'Horror', 'Psychological thriller', 'Slasher']",2007,2007-11-09,P2,3995018.0,8000000.0,13474,2007-11-09,1
